date,team,elo_pre
2013-09-06,Singapore,1534.842626860267
2013-09-06,Colombia,2060.982588856811
2013-09-06,Ecuador,2003.6781977005373
2013-09-06,Czech Republic,1895.158267936977
2013-09-06,Armenia,1634.6383414628253
2013-09-06,England,2082.926373609436
2013-09-06,Moldova,1533.5585510322555
2013-09-06,Costa Rica,1882.5533118845747
2013-09-06,USA,2098.1293582951444
2013-09-06,Finland,1845.5220588873613
2013-09-06,Spain,2211.530402672314
2013-09-06,Georgia,1654.1794292406616
2013-09-06,France,1969.3924716540985
2013-09-06,Germany,2079.243397263209
2013-09-06,Austria,1806.3617275608417
2013-09-06,Ghana,1841.0279155192768
2013-09-06,Zambia,1718.4594645139248
2013-09-06,Republic of Ireland,1914.1830544130178
2013-09-06,Sweden,1984.5823983682585
2013-09-06,Italy,1995.905598745438
2013-09-06,Bulgaria,1805.5487216730612
2013-09-06,Japan,1894.8365061325383
2013-09-06,Guatemala,1638.86684719632
2013-09-06,Jordan,1820.9905724852601
2013-09-06,Uzbekistan,1809.0847620700624
2013-09-06,Kazakhstan,1600.3102719946394
2013-09-06,Faroe Islands,1384.5690322072758
2013-09-06,Estonia,1651.6271435862695
2013-09-06,Netherlands,2052.967066217074
2013-09-07,Niger,1482.998269003051
2013-09-07,Congo,1583.5197688907422
2013-09-07,South Africa,1759.7128783941282
2013-09-07,Botswana,1590.9274139408358
2013-09-07,Sierra Leone,1587.1419277782177
2013-09-07,Equatorial Guinea,1583.8258833466755
2013-09-07,Senegal,1691.5582071814003
2013-09-07,Uganda,1739.0616552119839
2013-09-07,Nigeria,1860.4240335582717
2013-09-07,Malawi,1512.113976404815
2013-09-07,Ivory Coast,1900.2639278838185
2013-09-07,Morocco,1634.2434445623142
2013-09-07,Tunisia,1776.2294994755507
2013-09-07,Cape Verde,1724.3734030960427
2013-09-07,Gambia,1443.5998041476323
2013-09-07,Tanzania,1601.0305048836622
2013-09-07,Central African Republic,1488.6489480857813
2013-09-07,Ethiopia,1630.4526164776319
2013-09-07,Burkina Faso,1696.1247441779728
2013-09-07,Gabon,1671.998726760923
2013-09-07,Brazil,2161.348328415818
2013-09-07,Australia,1835.4414757498741
2013-09-07,Angola,1605.904941233948
2013-09-07,Liberia,1621.5884824295736
2013-09-07,Israel,1801.6675191868887
2013-09-07,Azerbaijan,1629.2195430831553
2013-09-08,Togo,1575.4430958873238
2013-09-08,DR Congo,1645.2207662520598
2013-09-08,Sudan,1519.8517699094666
2013-09-08,Lesotho,1411.0216250621909
2013-09-08,Nepal,1293.9975574504833
2013-09-08,Afghanistan,1367.8825373606292
2013-09-08,Zimbabwe,1528.3546441202404
2013-09-08,Mozambique,1563.2777735724871
2013-09-08,Canada,1686.2801586127712
2013-09-08,Mauritania,1395.0194192009521
2013-09-08,Cameroon,1730.923142227313
2013-09-08,Libya,1785.3491560067957
2013-09-08,Benin,1540.5008409390143
2013-09-08,Rwanda,1490.1909084217123
2013-09-08,Kenya,1558.8785093570068
2013-09-08,Namibia,1503.7154184803608
2013-09-09,Saudi Arabia,1705.4453033736988
2013-09-09,Trinidad and Tobago,1605.4517371597908
2013-09-09,Qatar,1686.8980328870468
2013-09-09,Lebanon,1623.6756512835398
2013-09-09,United Arab Emirates,1890.650187594874
2013-09-09,New Zealand,1880.2018604833322
2013-09-09,Kuwait,1782.687881348725
2013-09-09,Bahrain,1716.4549236699772
2013-09-09,Maldives,1430.2386019976373
2013-09-09,India,1363.7991251153892
2013-09-10,Romania,1928.9386138035068
2013-09-10,Turkey,1759.2973198186514
2013-09-10,Lithuania,1509.4115547002023
2013-09-10,Liechtenstein,1388.4073934704782
2013-09-10,Luxembourg,1517.7312524634967
2013-09-10,Northern Ireland,1618.7701488347125
2013-09-10,North Macedonia,1780.3934549888575
2013-09-10,Scotland,1771.2278607816256
2013-09-10,Malta,1506.4913795411317
2013-09-10,Bulgaria,1790.5168614288457
2013-09-10,Nigeria,1867.544558215258
2013-09-10,Burkina Faso,1724.0448783045333
2013-09-10,Wales,1757.4072804512175
2013-09-10,Serbia,1799.0253255384698
2013-09-10,Paraguay,1901.2526232733073
2013-09-10,Argentina,2146.1978764363926
2013-09-10,Russia,1941.4139569068745
2013-09-10,Israel,1787.8903798606968
2013-09-10,Venezuela,1817.102644288113
2013-09-10,Peru,1916.5621428780325
2013-09-10,Slovakia,1786.7138607951365
2013-09-10,Bosnia and Herzegovina,1899.2775737142292
2013-09-10,South Africa,1776.1864941104855
2013-09-10,Zimbabwe,1531.360034538658
2013-09-10,Spain,2218.0360040660926
2013-09-10,Chile,1999.0203407266663
2013-09-10,Ukraine,1964.5211777527413
2013-09-10,England,2085.362664887861
2013-09-10,Uruguay,2033.3328972947797
2013-09-10,Colombia,2086.0789154824342
2013-09-10,USA,2051.5855411885004
2013-09-10,Mexico,1897.7642174342757
2013-09-10,Uzbekistan,1810.1123901719955
2013-09-10,Jordan,1819.962944383327
2013-09-10,South Korea,1843.0382166909876
2013-09-10,Croatia,1939.143055312641
2013-09-10,San Marino,1137.5152621472562
2013-09-10,Poland,1861.7198502561685
2013-09-10,Kazakhstan,1613.7565313378934
2013-09-10,Sweden,2008.5854787127712
2013-09-10,Norway,1832.0799258617017
2013-09-10,Switzerland,1984.1900885495518
2013-09-10,Jamaica,1681.0926647324209
2013-09-10,Costa Rica,1929.0971289912184
2013-09-10,Algeria,1787.6048685229493
2013-09-10,Mali,1664.7012394233036
2013-09-10,Andorra,1228.5803268019506
2013-09-10,Netherlands,2028.3834848207755
2013-09-10,Armenia,1683.6898856952996
2013-09-10,Denmark,1808.0993749562165
2013-09-10,Austria,1796.0358685407061
2013-09-10,Republic of Ireland,1890.179974068505
2013-09-10,Belarus,1779.2199208849431
2013-09-10,France,1947.798092309142
2013-09-10,Bolivia,1755.704339702086
2013-09-10,Ecuador,1978.581871074914
2013-09-10,Brazil,2169.318779949068
2013-09-10,Portugal,2021.4898065425948
2013-09-10,Canada,1665.7326796329444
2013-09-10,Mauritania,1415.566898180779
2013-09-10,China,1783.721495632735
2013-09-10,Malaysia,1453.6015265076937
2013-09-10,Cyprus,1567.233434316299
2013-09-10,Slovenia,1748.6274349707198
2013-09-10,Egypt,1789.5299984486655
2013-09-10,Guinea,1698.1932688726329
2013-09-10,Faroe Islands,1371.1227728640217
2013-09-10,Germany,2089.5692562833447
2013-09-10,Georgia,1675.773808585618
2013-09-10,Finland,1839.0164574935823
2013-09-10,Greece,1981.2796858169795
2013-09-10,Latvia,1623.0510103139284
2013-09-10,Honduras,1834.2485368154169
2013-09-10,Panama,1878.8587409428953
2013-09-10,Hong Kong,1475.1200117568958
2013-09-10,Singapore,1522.6100944119923
2013-09-10,Hungary,1850.4650262673256
2013-09-10,Estonia,1676.2107249825679
2013-09-10,Iceland,1685.0753903733998
2013-09-10,Albania,1740.1750722240513
2013-09-10,Italy,2010.9374589896536
2013-09-10,Czech Republic,1846.1067237045027
2013-09-10,Japan,1906.0213627676985
2013-09-10,Ghana,1860.862745499966
2013-09-23,Abkhazia,1570.0
2013-09-23,South Ossetia,1600.0
2013-09-30,Egypt,1811.8201481233118
2013-09-30,Uganda,1704.9852476089611
2013-09-30,Botswana,1574.4537982244785
2013-09-30,Burkina Faso,1705.7760299676008
2013-10-06,Iraq,1667.684767992458
2013-10-06,Yemen,1385.4654820733524
2013-10-08,Lebanon,1629.0752435313907
2013-10-08,Iraq,1677.5591804027706
2013-10-09,Jordan,1819.112606994646
2013-10-09,Kuwait,1807.0371542619068
2013-10-09,Oman,1792.0174338621266
2013-10-09,Mauritania,1464.074827627338
2013-10-09,Qatar,1681.498440639196
2013-10-09,Vietnam,1476.768024318522
2013-10-10,Singapore,1488.5348195662705
2013-10-10,Laos,1256.4525778441753
2013-10-10,Thailand,1625.6930447624045
2013-10-10,Bahrain,1692.1056507567955
2013-10-11,Luxembourg,1556.2177490977656
2013-10-11,Russia,1958.9580001650233
2013-10-11,Malta,1496.7024391916516
2013-10-11,Czech Republic,1829.3596576363977
2013-10-11,Mexico,1880.2414440604675
2013-10-11,Panama,1875.027815608895
2013-10-11,Moldova,1531.1222597538306
2013-10-11,San Marino,1136.6012063452308
2013-10-11,Morocco,1653.5755554910236
2013-10-11,South Africa,1727.9668378120004
2013-10-11,Wales,1730.9837815417673
2013-10-11,North Macedonia,1749.6022175098487
2013-10-11,Netherlands,2028.9782110689969
2013-10-11,Hungary,1866.5651046830849
2013-10-11,Philippines,1545.501429283929
2013-10-11,Taiwan,1253.515539341867
2013-10-11,Spain,2201.286635897547
2013-10-11,Belarus,1762.7320409671888
2013-10-11,Serbia,1825.44882444792
2013-10-11,Japan,1932.1438652446616
2013-10-11,Slovenia,1764.2480007386785
2013-10-11,Norway,1814.4347074092036
2013-10-11,Sweden,2014.1894374179124
2013-10-11,Austria,1833.9716429170696
2013-10-11,Ukraine,1974.5541286472924
2013-10-11,Poland,1862.6339060581938
2013-10-11,USA,2069.108314562309
2013-10-11,Jamaica,1699.4845566990382
2013-10-11,Venezuela,1855.4635172935377
2013-10-11,Paraguay,1889.478752329354
2013-10-11,Portugal,2003.5360663569625
2013-10-11,Israel,1770.346336602548
2013-10-11,Lithuania,1529.3661303638664
2013-10-11,Latvia,1616.2810641284439
2013-10-11,England,2075.3297139933097
2013-10-11,Montenegro,1838.88996651183
2013-10-11,Honduras,1838.0794621494172
2013-10-11,Costa Rica,1910.705237024601
2013-10-11,Albania,1705.4568723807229
2013-10-11,Switzerland,2001.8353070020498
2013-10-11,Andorra,1227.9856005537292
2013-10-11,Romania,1885.3534196411833
2013-10-11,Argentina,2157.971747380346
2013-10-11,Peru,1878.2012698726078
2013-10-11,Armenia,1663.9955188065303
2013-10-11,Bulgaria,1800.3058017783258
2013-10-11,Azerbaijan,1642.9966824093472
2013-10-11,Northern Ireland,1580.2836522004436
2013-10-11,Bosnia and Herzegovina,1919.8844180329104
2013-10-11,Liechtenstein,1368.452817806814
2013-10-11,Colombia,2051.559128742044
2013-10-11,Chile,2015.7697088952116
2013-10-11,Croatia,1961.0500608179748
2013-10-11,Belgium,2020.9683971584534
2013-10-11,Denmark,1827.7937418449858
2013-10-11,Italy,2027.6845250577585
2013-10-11,Ecuador,1961.6044111433714
2013-10-11,Uruguay,2067.85268403517
2013-10-11,Estonia,1660.1106465668086
2013-10-11,Turkey,1802.8825139809746
2013-10-11,Faroe Islands,1370.178396622911
2013-10-11,Kazakhstan,1608.1525726327523
2013-10-11,France,1964.2859722268963
2013-10-11,Australia,1827.4710242166238
2013-10-11,Germany,2090.5136325244557
2013-10-11,Republic of Ireland,1852.2441996921416
2013-10-11,Greece,1988.049632002464
2013-10-11,Slovakia,1766.1070164764553
2013-10-11,Iceland,1719.7935902167283
2013-10-11,Cyprus,1551.6128685483404
2013-10-12,South Korea,1821.131211185654
2013-10-12,Brazil,2187.2725201347002
2013-10-12,Burkina Faso,1664.9475825775312
2013-10-12,Algeria,1807.414088119629
2013-10-12,Ivory Coast,1880.931816955109
2013-10-12,Senegal,1725.634614784423
2013-10-13,Taiwan,1304.096212257336
2013-10-13,Pakistan,1240.661569154479
2013-10-13,Ethiopia,1648.845753366508
2013-10-13,Nigeria,1885.8134065521904
2013-10-13,Qatar,1635.6175126332912
2013-10-13,Yemen,1375.59106966304
2013-10-13,Tunisia,1801.7848394045195
2013-10-13,Cameroon,1765.584594468231
2013-10-15,Kyrgyzstan,1382.9985973788794
2013-10-15,Tajikistan,1555.5657797768606
2013-10-15,Latvia,1578.9289560269085
2013-10-15,Slovakia,1753.029519408989
2013-10-15,Lebanon,1633.2347181168154
2013-10-15,Kuwait,1808.0794130257402
2013-10-15,Lithuania,1566.7182384654018
2013-10-15,Bosnia and Herzegovina,1922.2930923132471
2013-10-15,Portugal,1985.9635182256452
2013-10-15,Luxembourg,1550.8409194678998
2013-10-15,Malaysia,1445.7972132507716
2013-10-15,Bahrain,1656.439963392409
2013-10-15,Montenegro,1826.6458486159027
2013-10-15,Moldova,1536.735229621445
2013-10-15,Norway,1780.1311293587567
2013-10-15,Iceland,1736.3088408011688
2013-10-15,Panama,1845.4779626894642
2013-10-15,USA,2075.4941818718453
2013-10-15,Paraguay,1886.5509892025536
2013-10-15,Colombia,2048.479706149446
2013-10-15,Romania,1886.6868524270146
2013-10-15,Estonia,1641.7885198807937
2013-10-15,Trinidad and Tobago,1643.855125202172
2013-10-15,New Zealand,1851.1037696984588
2013-10-15,Scotland,1802.0190982606343
2013-10-15,Croatia,1936.1731360399076
2013-10-15,Serbia,1864.3825303788085
2013-10-15,North Macedonia,1717.9961096392672
2013-10-15,Singapore,1501.0252064250576
2013-10-15,Syria,1598.3622562834275
2013-10-15,Spain,2205.736043640482
2013-10-15,Georgia,1658.9161546002624
2013-10-15,Sweden,2029.8883587860641
2013-10-15,Germany,2102.6554259084864
2013-10-15,Switzerland,2011.0555888967012
2013-10-15,Slovenia,1798.5515787891254
2013-10-15,Turkey,1821.2046406669895
2013-10-15,Netherlands,2045.8938076117984
2013-10-15,Uruguay,2028.95414762067
2013-10-15,Argentina,2167.962996986759
2013-10-15,Uzbekistan,1810.9627275606765
2013-10-15,Vietnam,1522.6489523244268
2013-10-15,South Korea,1814.6300480025595
2013-10-15,Mali,1644.892019826624
2013-10-15,San Marino,1130.9882364776165
2013-10-15,Ukraine,1995.2111182575354
2013-10-15,Jordan,1818.0703482308127
2013-10-15,Oman,1769.9072374922798
2013-10-15,Peru,1868.2100202661948
2013-10-15,Bolivia,1772.6817996336285
2013-10-15,Italy,2012.106596063696
2013-10-15,Armenia,1705.1965990099075
2013-10-15,Azerbaijan,1667.6396575307838
2013-10-15,Russia,1964.3348297948892
2013-10-15,Belarus,1758.2826332242537
2013-10-15,Japan,1893.2101593137731
2013-10-15,Belgium,2045.8453219365206
2013-10-15,Wales,1762.5898894123488
2013-10-15,Brazil,2193.7736833177946
2013-10-15,Zambia,1698.6246345332356
2013-10-15,Bulgaria,1759.1047215749486
2013-10-15,Czech Republic,1837.065345434003
2013-10-15,Chile,2018.8491314878097
2013-10-15,Ecuador,2000.5029475578715
2013-10-15,Costa Rica,1874.5239924354823
2013-10-15,Mexico,1909.7912969798983
2013-10-15,Cyprus,1535.0976179639
2013-10-15,Albania,1696.2365904860715
2013-10-15,Denmark,1843.3716708390482
2013-10-15,Malta,1488.9967513940464
2013-10-15,England,2087.5738318892368
2013-10-15,Poland,1841.9769164479508
2013-10-15,Australia,1808.7095856115793
2013-10-15,Canada,1617.2247501863853
2013-10-15,Faroe Islands,1388.0201343880306
2013-10-15,Austria,1818.2727215489178
2013-10-15,France,1983.0474108319409
2013-10-15,Finland,1855.874111478938
2013-10-15,Ghana,1834.740243023003
2013-10-15,Egypt,1832.8754379816758
2013-10-15,Greece,2001.1271290699303
2013-10-15,Liechtenstein,1366.0441435264772
2013-10-15,Hong Kong,1509.1952866026177
2013-10-15,United Arab Emirates,1919.7482783797475
2013-10-15,Hungary,1849.6495081402834
2013-10-15,Andorra,1226.652167767898
2013-10-15,Indonesia,1503.245664110337
2013-10-15,China,1791.5258088896571
2013-10-15,Iran,1854.361539523264
2013-10-15,Thailand,1661.358732126791
2013-10-15,Iraq,1673.3997058173459
2013-10-15,Saudi Arabia,1667.0419153313176
2013-10-15,Republic of Ireland,1840.1024063081109
2013-10-15,Kazakhstan,1590.3108348676326
2013-10-15,Israel,1787.9188847338653
2013-10-15,Northern Ireland,1555.640677079007
2013-10-15,Jamaica,1693.0986893895015
2013-10-15,Honduras,1874.2607067385359
2013-10-15,Philippines,1494.92075636846
2013-10-15,Pakistan,1276.0788938396418
2013-10-28,Jordan,1813.9380469331772
2013-10-28,Nigeria,1898.0279358453286
2013-11-01,Indonesia,1523.6557062553586
2013-11-01,Kyrgyzstan,1366.783857714404
2013-11-06,Jordan,1851.0604188591744
2013-11-06,Zambia,1695.3447076670511
2013-11-08,Kuwait,1794.1394881594756
2013-11-08,Malaysia,1462.042278826514
2013-11-09,Bahrain,1640.1948978166668
2013-11-09,Lebanon,1647.17464298308
2013-11-09,United Arab Emirates,1924.908987172493
2013-11-09,Philippines,1508.181720329684
2013-11-13,Jordan,1868.4482200698167
2013-11-13,Uruguay,2070.355173821337
2013-11-13,Mexico,1876.7564892776782
2013-11-13,New Zealand,1835.066934137971
2013-11-14,Egypt,1803.0364566463081
2013-11-14,Zambia,1677.956906456409
2013-11-14,Curaçao,1267.7170013800633
2013-11-14,Aruba,1288.8593318527269
2013-11-14,Bonaire,1451.6126403019284
2013-11-14,Suriname,1441.1968196364464
2013-11-14,Belgium,2025.6706291903479
2013-11-14,Colombia,2065.4291926006435
2013-11-15,Poland,1830.238505084284
2013-11-15,Slovakia,1739.1400249875646
2013-11-15,Portugal,1990.4949983591057
2013-11-15,Sweden,2006.08128461483
2013-11-15,Russia,1943.5408928438846
2013-11-15,Serbia,1882.4409208919876
2013-11-15,Saudi Arabia,1697.5908298226782
2013-11-15,Iraq,1642.8507913259853
2013-11-15,Scotland,1843.05957828967
2013-11-15,USA,2088.1026012489865
2013-11-15,Eswatini,1317.355868333787
2013-11-15,South Africa,1721.6397727973786
2013-11-15,Vietnam,1513.0605541741227
2013-11-15,Uzbekistan,1820.5511257109806
2013-11-15,Thailand,1646.4978124224162
2013-11-15,Iran,1869.2224592276386
2013-11-15,Turkey,1808.2881179479411
2013-11-15,Northern Ireland,1573.1614434183443
2013-11-15,Ukraine,1995.6228398404664
2013-11-15,France,2002.5318711101763
2013-11-15,United Arab Emirates,1929.9044986749768
2013-11-15,Hong Kong,1504.0345778098722
2013-11-15,Libya,1750.6877037658778
2013-11-15,Niger,1491.443647814659
2013-11-15,Yemen,1364.6171646882988
2013-11-15,Qatar,1646.5914176080323
2013-11-15,Syria,1560.170701807768
2013-11-15,Singapore,1539.2167609007172
2013-11-15,Kuwait,1801.8668522768583
2013-11-15,Lebanon,1616.572044402655
2013-11-15,Italy,1990.863668478672
2013-11-15,Germany,2126.4625000797205
2013-11-15,Jamaica,1707.4626896160992
2013-11-15,Trinidad and Tobago,1659.89196076266
2013-11-15,Argentina,2126.5619707860924
2013-11-15,Ecuador,1972.085613698227
2013-11-15,Bahrain,1670.797496397092
2013-11-15,Malaysia,1454.3149147091312
2013-11-15,Belarus,1799.3808087052132
2013-11-15,Albania,1683.2414189309534
2013-11-15,China,1771.1157667446355
2013-11-15,Indonesia,1540.9614375945728
2013-11-15,Czech Republic,1860.4444344318604
2013-11-15,Canada,1602.2659215281785
2013-11-15,England,2099.3122432529035
2013-11-15,Chile,2047.2664653474542
2013-11-15,Denmark,1850.2760045815528
2013-11-15,Norway,1776.367147987162
2013-11-15,Greece,2002.6384759596285
2013-11-15,Romania,1898.4632796335716
2013-11-15,Iceland,1740.0728221727634
2013-11-15,Croatia,1895.1326560108719
2013-11-15,India,1399.467049911548
2013-11-15,Philippines,1503.1862088272
2013-11-15,Republic of Ireland,1851.6145040219167
2013-11-15,Latvia,1592.818450448333
2013-11-15,South Korea,1831.0382148134295
2013-11-15,Switzerland,2024.6972641853283
2013-11-15,Estonia,1630.0120926742368
2013-11-15,Azerbaijan,1688.4335944817883
2013-11-16,Nigeria,1860.9055639193314
2013-11-16,Ethiopia,1636.6312240733698
2013-11-16,Uganda,1683.9299577505972
2013-11-16,Rwanda,1464.504907156027
2013-11-16,Senegal,1708.217048452436
2013-11-16,Ivory Coast,1898.349383287096
2013-11-16,Netherlands,2058.8103303308467
2013-11-16,Japan,1852.1119838328136
2013-11-16,Wales,1782.7645821585215
2013-11-16,Finland,1836.3896512007025
2013-11-16,Equatorial Guinea,1554.1122049454636
2013-11-16,Spain,2208.2068492018598
2013-11-16,Curaçao,1299.54032688803
2013-11-16,Suriname,1472.0959245483916
2013-11-16,Aruba,1257.0360063447602
2013-11-16,Bonaire,1420.7135353899832
2013-11-16,Honduras,1859.8967065119382
2013-11-16,Brazil,2197.053610183979
2013-11-17,Cameroon,1768.6991125083348
2013-11-17,Tunisia,1798.6703213644157
2013-11-17,Luxembourg,1546.3094393344393
2013-11-17,Montenegro,1776.1604250035898
2013-11-18,Italy,2002.0118405136611
2013-11-18,Nigeria,1873.8463070143598
2013-11-18,Moldova,1587.2206532337577
2013-11-18,Lithuania,1559.8559955919768
2013-11-18,Argentina,2114.0380044595845
2013-11-18,Bosnia and Herzegovina,1929.1553351866721
2013-11-19,Poland,1792.5478715414572
2013-11-19,Republic of Ireland,1862.652060724636
2013-11-19,Malaysia,1440.9131253905368
2013-11-19,Qatar,1656.4774714184143
2013-11-19,Malta,1482.0924176515418
2013-11-19,Faroe Islands,1383.369806409831
2013-11-19,Namibia,1478.4389579178762
2013-11-19,Mozambique,1560.2723831540695
2013-11-19,Netherlands,2042.807461927364
2013-11-19,Colombia,2092.0110696191605
2013-11-19,Liechtenstein,1364.532796636779
2013-11-19,Estonia,1665.0095983244578
2013-11-19,Norway,1752.6543982288401
2013-11-19,Scotland,1861.2910325537498
2013-11-19,Romania,1877.198273866602
2013-11-19,Greece,2023.903481726598
2013-11-19,Syria,1588.3635836067633
2013-11-19,Oman,1774.0395387899152
2013-11-19,South Africa,1726.9732639430758
2013-11-19,Spain,2209.5650704625405
2013-11-19,Sweden,1974.7363585771723
2013-11-19,Portugal,2021.8399243967638
2013-11-19,Tanzania,1558.2966480846706
2013-11-19,Zimbabwe,1579.579690837143
2013-11-19,Trinidad and Tobago,1693.9740704455633
